Date,momentum3close,momentum4close,momentum5close,momentum6close,momentum7close,momentum8close,momentum9close,momentum10close,stoch3K,stoch3D,stoch4K,stoch4D,stoch5K,stoch5D,stoch6K,stoch6D,stoch7K,stoch7D,stoch8K,stoch8D,stoch9K,stoch9D,stoch10K,stoch10D,will6R,will7R,will8R,will9R,will10R,proc12close,proc13close,proc14close,proc15close,wadl15close,adosc2AD,macd45,cci15close,bollinger15upper,bollinger15mid,bollinger15lower,paverage2open,paverage2high,paverage2low,paverage2close,slope3high,slope4high,slope5high,slope10high,slope20high,slope30high,open,high,low,close,difference,status
4/1/2018 19:00,0.00084,-0.00027,-0.00107,0.00095,0.00011,0.00095,0.00203,0.00284,38.35125448,37.30439661,40.06968641,41.79967591,48.50299401,47.53302918,48.50299401,53.7304535,59.04761905,61.98857602,63.71308017,68.26277614,72.99843014,72.02968969,74.44279346,72.93650267,-51.49700599,-40.95238095,-36.28691983,-27.00156986,-25.55720654,0.00359144,0.003633159,0.004359619,0.004476618,8.5219869,121769.6222,0.001014654,0.138017452,1.209635857,1.205495333,1.20135481,1.206985,1.20763,1.206265,1.20684,0.000175,-0.000241,-0.000222,0.000349455,0.000456647,0.000218498,1.20649,1.20721,1.20642,1.20718,0.00068,1
4/1/2018 20:00,-0.00059,0.00054,-0.00057,-0.00137,0.00065,-0.00019,0.00065,0.00173,39.69072165,31.47276092,27.59856631,31.93732176,29.61672474,35.42114378,39.52095808,43.62703165,39.52095808,49.31188858,51.9047619,59.31374432,57.38396624,64.90705932,68.288854,69.02347635,-60.47904192,-60.47904192,-48.0952381,-42.61603376,-31.711146,0.003550611,0.003342035,0.003383743,0.004110022,4.4291051,120047.3913,0.00101766,0.122996675,1.209514567,1.205824667,1.202134766,1.20684,1.20729,1.206475,1.20703,-0.000315,-0.000126,-0.000303,0.000166667,0.000437805,0.000233846,1.20719,1.20737,1.20653,1.20688,-0.0003,0
4/1/2018 21:00,0.00035,-0.00062,0.00051,-0.0006,-0.0014,0.00062,-0.00022,0.00062,38.1443299,38.72876868,38.1443299,35.27086087,26.52329749,34.88100541,28.57142857,38.86512689,38.62275449,45.73044387,38.62275449,51.41353219,51.19047619,60.52429086,56.75105485,66.49423411,-71.42857143,-61.37724551,-61.37724551,-48.80952381,-43.24894515,0.002084129,0.003525665,0.003317094,0.003358801,2.9679662,118852.7168,0.001010114,0.110595445,1.209411863,1.206094,1.202776137,1.207035,1.207255,1.20655,1.206865,-0.00034,-0.000225,-0.000129,2.64E-05,0.000408135,0.000247326,1.20688,1.20714,1.20657,1.20685,-3E-05,0
4/1/2018 22:00,2.00E-05,0.0007,-0.00027,0.00086,-0.00025,-0.00105,0.00097,0.00013,56.18556701,44.67353952,56.18556701,40.64282107,56.18556701,37.44186308,39.06810036,35.72016234,40.76655052,39.63675437,49.10179641,46.54310427,49.10179641,52.55874628,59.52380952,61.52123946,-60.93189964,-59.23344948,-50.89820359,-50.89820359,-40.47619048,0.001701033,0.002374745,0.003816699,0.003608067,4.961804,120708.157,0.001016788,0.094344074,1.209213656,1.206383333,1.203553011,1.20686,1.207225,1.20654,1.207025,-3.50E-05,-0.000257,-0.000208,-8.06E-05,0.000365353,0.000251924,1.20684,1.20731,1.20651,1.2072,0.00035,1
4/1/2018 23:00,-0.00019,-0.00049,0.00019,-0.00078,0.00035,-0.00076,-0.00156,0.00046,28.42105263,40.91698318,29.89690722,41.40893471,29.89690722,37.53525724,29.89690722,32.51214538,20.78853047,33.39261183,22.99651568,36.90702219,33.83233533,44.70820264,33.83233533,50.03573324,-70.10309278,-79.21146953,-77.00348432,-66.16766467,-66.16766467,0.000381353,0.001277849,0.001951276,0.003392621,2.822018,118500.4413,0.000983439,0.063705108,1.208566487,1.206655333,1.20474418,1.207015,1.2073,1.206595,1.206945,-3.00E-05,7.00E-06,-0.000155,-0.000127576,0.000328737,0.000260861,1.20719,1.20729,1.20668,1.20669,-0.00051,0
5/1/2018 0:00,0.00091,0.00088,0.00058,0.00126,0.00029,0.00142,0.00031,-0.00049,145.3488372,76.65181895,141.0526316,75.71170194,85.05154639,57.04467354,85.05154639,51.33885132,85.05154639,48.86887579,59.13978495,43.74603234,60.27874564,47.73762579,65.86826347,53.07480278,-14.94845361,-14.94845361,-40.86021505,-39.72125436,-34.13173653,0.000571632,0.001268415,0.002165706,0.00283973,11.0418168,132817.7138,0.001012466,0.049963585,1.208382241,1.206883333,1.205384426,1.206925,1.207635,1.20661,1.207225,7.50E-05,-7.00E-06,1.00E-05,-0.000171152,0.00028185,0.000267384,1.20666,1.20798,1.20654,1.20776,0.00107,1
5/1/2018 1:00,5.00E-05,0.0004,0.00037,7.00E-05,0.00075,-0.00022,0.00091,-0.0002,92.5,88.75662995,86.04651163,85.66535014,87.36842105,67.43895822,58.7628866,57.90378007,58.7628866,54.86765449,58.7628866,46.96639574,40.86021505,44.99043201,42.5087108,47.4031032,-41.2371134,-41.2371134,-41.2371134,-59.13978495,-57.4912892,0.00084561,0.000149121,0.00084561,0.001742522,6.9047328,137841.3158,0.000997419,0.03862532,1.208182093,1.207023333,1.205864574,1.207215,1.207965,1.206775,1.207505,0.000335,0.00025,0.000137,-9.92E-05,0.000243684,0.000275086,1.20777,1.20795,1.20701,1.20725,-0.00051,0
5/1/2018 2:00,0.00044,-7.00E-05,0.00028,0.00025,-5.00E-05,0.00063,-0.00034,0.00079,42.17687075,93.34190265,42.17687075,89.75867132,42.17687075,71.5322794,45.51282051,63.1090845,52.57731959,65.46391753,52.57731959,56.82666371,52.57731959,51.2387601,36.55913978,48.31203802,-54.48717949,-47.42268041,-47.42268041,-47.42268041,-63.44086022,-0.00092696,0.000746126,4.97E-05,0.000746126,5.1156736,136831.864,0.000969846,0.035757265,1.208156051,1.207083333,1.206010615,1.207505,1.2077,1.20692,1.20719,0.00033,0.000261,0.000229,-3.03E-06,0.000197436,0.000280576,1.20724,1.20745,1.20683,1.20713,-0.00012,0
5/1/2018 3:00,-0.00028,0.00079,0.00028,0.00063,0.0006,0.0003,0.00098,1.00E-05,65.27777778,66.65154951,65.98639456,64.73659231,65.98639456,65.17722879,65.98639456,56.75403389,67.94871795,59.76297471,70.6185567,60.65292096,70.6185567,54.68536378,70.6185567,49.8954691,-34.01360544,-32.05128205,-29.3814433,-29.3814433,-29.3814433,2.48E-05,-0.000637285,0.001036287,0.000339665,6.5200049,137991.597,0.000960501,0.03639943,1.20820265,1.207110667,1.206018684,1.207175,1.20752,1.20697,1.207305,-0.000265,4.50E-05,9.40E-05,-2.61E-06,0.000159421,0.000280022,1.20711,1.20759,1.20711,1.20748,0.00035,1
5/1/2018 4:00,0.00016,-0.00035,0.00072,0.00021,0.00056,0.00053,0.00023,0.00091,60.41666667,55.95710506,60.41666667,56.19331066,61.2244898,56.46258503,61.2244898,57.57456829,61.2244898,60.58350911,63.46153846,62.21913825,67.01030928,63.40206186,67.01030928,58.06266859,-38.7755102,-38.7755102,-36.53846154,-32.98969072,-32.98969072,0.00088698,-3.31E-05,-0.00069522,0.000978255,6.1479749,138124.4649,0.000940894,0.032828043,1.208174175,1.207189333,1.206204492,1.20729,1.20755,1.20708,1.207445,-0.00018,-0.000167,7.00E-06,1.78E-05,0.000117173,0.00026939,1.20747,1.20751,1.20705,1.20741,-7E-05,0
5/1/2018 5:00,6.00E-05,-6.00E-05,-0.00057,0.0005,-1.00E-05,0.00034,0.00031,1.00E-05,32.14285714,52.61243386,45.13888889,57.18065004,45.13888889,57.44992441,46.2585034,57.82312925,46.2585034,58.47723705,46.2585034,60.11286619,49.35897436,62.32928011,55.67010309,64.43298969,-53.7414966,-53.7414966,-53.7414966,-50.64102564,-44.32989691,-0.00023189,0.000704611,-0.00021533,-0.000877302,4.3268571,137865.4154,0.000904019,0.026396088,1.207910549,1.207118667,1.206326784,1.207445,1.207535,1.207015,1.2073,3.00E-05,-0.000118,-0.00013,5.09E-05,6.41E-05,0.000256138,1.20742,1.20756,1.20698,1.20719,-0.00022,0
5/1/2018 6:00,-0.00178,-0.00143,-0.00155,-0.00206,-0.00099,-0.0015,-0.00115,-0.00118,-148.6842105,-18.70822891,-100.8928571,1.554232804,-58.33333333,16.01001512,-58.33333333,16.38321995,-55.10204082,17.46031746,-55.10204082,18.20600035,-55.10204082,20.42241427,-46.15384615,25.50885541,-158.3333333,-155.1020408,-155.1020408,-155.1020408,-146.1538462,-0.000663075,-0.001465875,-0.00053053,-0.001449335,-8.6088516,94015.55539,0.000776854,0.035156972,1.208056709,1.207002,1.205947291,1.20729,1.207515,1.206335,1.206445,-1.50E-05,2.50E-05,-7.20E-05,3.73E-05,2.28E-05,0.000238761,1.20716,1.20747,1.20569,1.2057,-0.00149,0
5/1/2018 7:00,-0.00166,-0.00173,-0.00138,-0.0015,-0.00201,-0.00094,-0.00145,-0.0011,-201.6393443,-106.0602325,-142.1052632,-65.95307714,-96.42857143,-36.54100529,-54.86111111,-22.31198035,-54.86111111,-21.23488284,-51.70068027,-20.1814059,-51.70068027,-19.14791558,-51.70068027,-14.06147444,-154.8611111,-154.8611111,-151.7006803,-151.7006803,-151.7006803,-0.001184579,-0.000621633,-0.001424466,-0.000489083,-6.8282767,39117.50574,0.00066951,0.039838935,1.208157835,1.206962667,1.205767499,1.20644,1.207105,1.205635,1.205725,-2.00E-05,-3.10E-05,1.00E-06,2.52E-05,-8.71E-06,0.000216145,1.20572,1.20674,1.20558,1.20575,5E-05,1
5/1/2018 8:00,-0.00189,-0.00211,-0.00218,-0.00183,-0.00195,-0.00246,-0.00139,-0.0019,-20.85561497,-123.7263899,-20.52631579,-87.8414787,-20.52631579,-58.42940685,-17.25663717,-43.48369387,-17.03056769,-42.33123987,-17.03056769,-41.27776292,-17.03056769,-41.27776292,-17.03056769,-38.29503137,-117.2566372,-117.0305677,-117.0305677,-117.0305677,-117.0305677,-0.001309161,-0.001557349,-0.000994613,-0.001797146,-18.2629992,22060.36269,0.000549142,0.047784702,1.208251541,1.206818,1.205384459,1.20574,1.206495,1.20536,1.205525,-0.00041,-0.00024,-0.000174,-4.33E-05,-3.76E-05,0.0001858,1.20576,1.20625,1.20514,1.2053,-0.00045,0
5/1/2018 9:00,-0.0011,-0.00259,-0.00281,-0.00288,-0.00253,-0.00265,-0.00316,-0.00209,-49.49494949,-90.66330291,-49.49494949,-70.70884281,-48.75621891,-55.23703537,-48.75621891,-40.29132239,-41.35021097,-37.74729659,-40.83333333,-36.5215271,-40.83333333,-36.5215271,-40.83333333,-36.5215271,-148.7562189,-141.350211,-140.8333333,-140.8333333,-140.8333333,-0.001864358,-0.001889169,-0.002137212,-0.001574803,-30.1142466,1601.5238,0.000404013,0.061127952,1.208525172,1.206691333,1.204857495,1.20553,1.206015,1.204665,1.20495,-0.00061,-0.000466,-0.000334,-0.000122364,-6.00E-05,0.000155379,1.2053,1.20578,1.20419,1.2046,-0.0007,0
5/1/2018 10:00,-0.00074,-0.00069,-0.00218,-0.0024,-0.00247,-0.00212,-0.00224,-0.00275,-5.579399142,-25.30998787,-5.371900826,-25.13105537,-5.371900826,-24.88481184,-5.306122449,-23.77299284,-5.306122449,-21.22896704,-4.62633452,-20.83007851,-4.577464789,-20.8137886,-4.577464789,-20.8137886,-105.3061224,-105.3061224,-104.6263345,-104.5774648,-104.5774648,-0.001814115,-0.00152463,-0.00154945,-0.001797578,-22.5720253,-10409.20532,0.000306668,0.066772614,1.208549845,1.206546667,1.204543488,1.20495,1.205595,1.204235,1.204805,-0.00048,-0.000556,-0.000478,-0.000215515,-8.68E-05,0.000119177,1.2046,1.20541,1.20428,1.20501,0.00041,1
5/1/2018 11:00,-1.00E-05,-0.00046,-0.00041,-0.0019,-0.00212,-0.00219,-0.00184,-0.00196,43.1372549,-3.979031245,33.53658537,-7.110088319,32.64094955,-7.162390059,32.64094955,-7.140463933,32.35294118,-4.767797414,32.35294118,-4.368908892,29.25531915,-5.385159658,29.0237467,-5.462350473,-67.35905045,-67.64705882,-67.64705882,-70.74468085,-70.9762533,-0.001160199,-0.001582174,-0.001292621,-0.001317447,-18.6462197,-9829.200276,0.000241391,0.069793558,1.208534473,1.206440667,1.20434686,1.2048,1.205465,1.204555,1.20515,-0.00042,-0.000446,-0.000508,-0.000264545,-9.84E-05,8.19E-05,1.205,1.20552,1.20483,1.20529,0.00028,1
5/1/2018 12:00,0.00018,-0.00052,-0.00097,-0.00092,-0.00241,-0.00263,-0.0027,-0.00235,28.6407767,22.06621082,23.1372549,17.10064648,17.98780488,15.08561787,17.5074184,14.94741517,17.5074184,14.85141238,17.35294118,15.02651594,17.35294118,14.01026518,15.69148936,13.37925709,-82.4925816,-82.4925816,-82.64705882,-82.64705882,-84.30851064,-0.002467378,-0.001582842,-0.002004639,-0.001715209,-24.6739167,-12220.44921,0.000155264,0.074851585,1.208548214,1.206302667,1.204057119,1.20515,1.205475,1.20465,1.205035,-0.00013,-0.000256,-0.000328,-0.000278424,-9.93E-05,4.44E-05,1.2053,1.20543,1.20447,1.20478,-0.00051,0
5/1/2018 13:00,0.00021,0.00062,-8.00E-05,-0.00053,-0.00048,-0.00197,-0.00219,-0.00226,64.77987421,45.51930194,50,35.55794676,40.39215686,30.34030377,31.40243902,27.18360233,30.56379822,26.8080526,30.56379822,26.75656019,30.29411765,25.63412599,30.29411765,25.0031179,-68.59756098,-69.43620178,-69.43620178,-69.70588235,-69.70588235,-0.001681508,-0.002103067,-0.001218208,-0.001640159,-11.4243948,-2852.691788,0.000110046,0.075075186,1.208422922,1.206170667,1.203918411,1.205035,1.20688,1.20448,1.205,1.00E-05,-9.40E-05,-0.00019,-0.000301091,-0.000115346,1.53E-05,1.20477,1.20833,1.20449,1.20522,0.00044,1
5/1/2018 14:00,-0.00227,-0.00199,-0.00158,-0.00228,-0.00273,-0.00268,-0.00417,-0.00439,-101.6129032,-2.730750771,-73.58490566,-0.149216919,-56.7961165,0.527948412,-45.88235294,1.00916816,-35.67073171,4.13349497,-34.71810089,4.399546169,-34.71810089,4.309652644,-34.41176471,3.857947434,-145.8823529,-135.6707317,-134.7181009,-134.7181009,-134.4117647,-0.00340477,-0.003503831,-0.003924621,-0.003041378,-58.2005172,-71057.07845,-6.05E-05,0.091743881,1.208678316,1.205926,1.203173684,1.204995,1.206965,1.203505,1.20412,0.001405,0.000867,0.000512,-0.000131758,-8.44E-05,3.80E-06,1.20522,1.2056,1.20252,1.20302,-0.0022,0
5/1/2018 15:00,-0.00114,-0.00165,-0.00137,-0.00096,-0.00166,-0.00211,-0.00206,-0.00355,-21.50259067,-19.44520656,-15.80246914,-13.12912493,-13.28502415,-9.896327932,-13.28502415,-9.254979357,-13.28502415,-6.130652547,-13.28502415,-5.813108942,-13.28502415,-5.903002466,-13.28502415,-5.800890404,-113.2850242,-113.2850242,-113.2850242,-113.2850242,-113.2850242,-0.003180177,-0.002891155,-0.002990267,-0.003411274,-32.9518387,-94351.86457,-0.000162291,0.092999357,1.208441314,1.205651333,1.202861353,1.204125,1.20502,1.202305,1.20333,8.50E-05,0.000314,0.000319,-0.000125636,-8.98E-05,-2.90E-05,1.20303,1.20444,1.20209,1.20364,0.00062,1
5/1/2018 16:00,-0.00138,-0.00094,-0.00145,-0.00117,-0.00076,-0.00146,-0.00191,-0.00186,22.71944923,-33.46534822,22.71944923,-22.22264186,22.71944923,-15.78723048,22.71944923,-12.14930929,22.71944923,-8.745435545,22.71944923,-8.42789194,22.71944923,-8.42789194,22.71944923,-8.325779878,-77.28055077,-77.28055077,-77.28055077,-77.28055077,-77.28055077,-0.002956742,-0.003014543,-0.002725473,-0.002824601,-23.9639267,-100481.7443,-0.0002322,0.092913956,1.208211419,1.205424,1.202636581,1.203325,1.20439,1.202565,1.20374,-0.001945,-0.00057,-0.000199,-0.000156303,-0.000121383,-6.28E-05,1.20362,1.20434,1.20304,1.20384,0.0002,1
5/1/2018 17:00,0.00171,-0.00049,-5.00E-05,-0.00056,-0.00028,0.00013,-0.00057,-0.00102,42.30769231,14.50818362,42.30769231,16.40822413,42.30769231,17.24737246,42.30769231,17.24737246,42.30769231,17.24737246,42.30769231,17.24737246,42.30769231,17.24737246,42.30769231,17.24737246,-57.69230769,-57.69230769,-57.69230769,-57.69230769,-57.69230769,-0.00203779,-0.002219627,-0.00227747,-0.001988187,-14.8799711,-96240.26457,-0.000233845,0.087977558,1.207903327,1.205264,1.202624673,1.203735,1.20462,1.203345,1.204285,-0.00063,-0.001313,-0.000607,-0.000160606,-0.000147707,-9.04E-05,1.20385,1.2049,1.20365,1.20473,0.00089,1
5/1/2018 18:00,0.0009,0.00152,-0.00068,-0.00024,-0.00075,-0.00047,-6.00E-05,-0.00076,69.8005698,44.94257044,39.26282051,34.76332068,39.26282051,34.76332068,39.26282051,34.76332068,39.26282051,34.76332068,39.26282051,34.76332068,39.26282051,34.76332068,39.26282051,34.76332068,-60.73717949,-60.73717949,-60.73717949,-60.73717949,-60.73717949,-0.000962097,-0.002195181,-0.002376989,-0.002434823,-17.2939029,-89160.87861,-0.000244772,0.078514866,1.207423446,1.205068,1.202712554,1.204295,1.204905,1.20401,1.204635,0.00023,-0.00022,-0.000812,-0.000145091,-0.000165105,-0.000106872,1.20474,1.20491,1.20437,1.20454,-0.00019,0
5/1/2018 19:00,0.00091,0.00111,0.00173,-0.00047,-3.00E-05,-0.00054,-0.00026,0.00015,94.66192171,68.92339461,75.78347578,52.45132953,42.62820513,41.39957265,42.62820513,41.39957265,42.62820513,41.39957265,42.62820513,41.39957265,42.62820513,41.39957265,42.62820513,41.39957265,-57.37179487,-57.37179487,-57.37179487,-57.37179487,-57.37179487,-0.000829359,-0.000787924,-0.002021223,-0.002203063,-16.1385039,-84546.38183,-0.000239066,0.065617684,1.206859197,1.204890667,1.202922136,1.20465,1.205005,1.204465,1.204645,0.000285,0.000197,-9.20E-05,-0.000139394,-0.000176308,-0.000116583,1.20456,1.2051,1.20456,1.20475,0.00021,1
5/1/2018 20:00,-0.00054,0.00035,0.00055,0.00117,-0.00103,-0.00059,-0.0011,-0.00082,61.4973262,75.31993924,74.46808511,63.17146047,59.82905983,47.24002849,33.65384615,38.51495726,33.65384615,38.51495726,33.65384615,38.51495726,33.65384615,38.51495726,33.65384615,38.51495726,-66.34615385,-66.34615385,-66.34615385,-66.34615385,-66.34615385,-0.000920933,-0.001293801,-0.001252385,-0.00248511,-19.7172603,-85219.08041,-0.000266275,0.050918214,1.206218213,1.204690667,1.20316312,1.20465,1.205025,1.204235,1.20447,1.00E-04,0.000229,0.000189,-0.000138424,-0.000181504,-0.000123657,1.20474,1.20495,1.20391,1.20419,-0.00056,0
5/1/2018 21:00,-0.0014,-0.00159,-0.0007,-0.0005,0.00012,-0.00208,-0.00164,-0.00215,-35.17241379,40.32894471,4.854368932,51.70197661,34.88372093,45.78032863,29.91452991,35.3988604,16.82692308,31.03632479,16.82692308,31.03632479,16.82692308,31.03632479,16.82692308,31.03632479,-70.08547009,-83.17307692,-83.17307692,-83.17307692,-83.17307692,-0.001212021,-0.001792085,-0.002164628,-0.002123248,-26.0150895,-110012.4596,-0.000349796,0.053795025,1.206133851,1.20452,1.202906149,1.20446,1.2046,1.20338,1.203665,2.00E-05,3.40E-05,0.000142,-0.000162061,-0.000174654,-0.000122839,1.20418,1.20425,1.20285,1.20314,-0.00105,0
7/1/2018 21:00,-0.00161,-0.0014,-0.00159,-0.0007,-0.0005,0.00012,-0.00208,-0.00164,-64.70588235,-12.79365665,-35.17241379,14.71668008,4.854368932,33.1890499,34.88372093,32.81736567,29.91452991,26.79843305,16.82692308,22.43589744,16.82692308,22.43589744,16.82692308,22.43589744,-65.11627907,-70.08547009,-83.17307692,-83.17307692,-83.17307692,-0.001551854,-0.001212021,-0.001792085,-0.002164628,-26.0150895,-110012.4596,-0.00041534,0.053609878,1.205954296,1.204346,1.202737704,1.20366,1.203695,1.202995,1.20314,-0.000425,-0.000213,-0.000126,-0.00021097,-0.000173722,-0.000123037,1.20314,1.20314,1.20314,1.20314,0,0
7/1/2018 22:00,-0.00098,-0.00154,-0.00133,-0.00152,-0.00063,-0.00043,0.00019,-0.00201,16,-27.95943205,16,-4.77268162,16,18.57936329,16,26.93275028,37.20930233,27.98358511,31.90883191,21.85422602,17.94871795,17.2008547,17.94871795,17.2008547,-84,-62.79069767,-68.09116809,-82.05128205,-82.05128205,-0.001725726,-0.001493764,-0.00115391,-0.001734008,-25.1626946,-111526.3656,-0.000461414,0.053873259,1.205822864,1.204206667,1.202590469,1.203055,1.20346,1.20299,1.203175,-0.000905,-0.000658,-0.000439,-0.00031103,-0.000190977,-0.000136603,1.20297,1.20378,1.20284,1.20321,7E-05,1
7/1/2018 23:00,0.00059,-0.00046,-0.00102,-0.00081,-0.001,-0.00011,9.00E-05,0.00071,41.9047619,-2.267040149,39.11111111,6.646232439,39.11111111,19.98849335,39.11111111,29.99827735,39.11111111,35.41164778,54.48504983,34.40693494,46.72364672,27.16642925,26.28205128,20.3525641,-60.88888889,-60.88888889,-45.51495017,-53.27635328,-73.71794872,-0.000871528,-0.001294294,-0.001062232,-0.000722231,-23.153772,-110551.6862,-0.000464001,0.053938158,1.205766811,1.204148667,1.202530522,1.203085,1.203845,1.20302,1.20347,-0.000235,-0.000462,-0.000445,-0.000155091,-0.000190398,-0.000143046,1.2032,1.20391,1.2032,1.20373,0.00052,1
8/1/2018 0:00,0.00115,0.00115,1.00E-04,-0.00046,-0.00025,-0.00044,0.00045,0.00065,102.8368794,53.58054711,68.72037915,41.27716342,64.15929204,39.75680105,64.15929204,39.75680105,64.15929204,46.82656849,64.15929204,50.18439126,73.089701,45.92068856,62.67806268,35.6362773,-35.84070796,-35.84070796,-35.84070796,-26.910299,-37.32193732,-0.000771643,-0.000406713,-0.000829676,-0.000597505,-19.371516,-102336.6798,-0.000428552,0.051664035,1.205650588,1.204100667,1.202550746,1.203465,1.20421,1.203265,1.20401,0.000385,-3.80E-05,-0.000255,-0.000118909,-0.000183496,-0.000145395,1.20373,1.20451,1.20333,1.20429,0.00056,1
8/1/2018 1:00,0.00127,0.00134,0.00134,0.00029,-0.00027,-6.00E-05,-0.00025,0.00064,153.271028,99.33755646,116.3120567,74.71451567,77.72511848,60.33184054,72.56637168,58.61225828,72.56637168,58.61225828,72.56637168,63.73690452,72.56637168,64.12657313,79.40199336,56.12070244,-27.43362832,-27.43362832,-27.43362832,-27.43362832,-20.59800664,0.001213612,-0.000613996,-0.000249008,-0.000672037,-17.583288,-90025.20351,-0.000384601,0.04745435,1.205470297,1.204046667,1.202623036,1.20401,1.20488,1.203755,1.204385,0.000365,0.000424,0.000129,-0.000106848,-0.00016182,-0.000147824,1.20429,1.20525,1.20418,1.20448,0.00019,1
8/1/2018 2:00,-0.00011,0.00041,0.00048,0.00048,-0.00057,-0.00113,-0.00092,-0.00111,46.70658683,100.9381648,46.70658683,77.2463409,46.70658683,62.86366578,36.96682464,57.89749612,34.51327434,57.07964602,34.51327434,57.07964602,34.51327434,60.056449,34.51327434,58.86444346,-63.03317536,-65.48672566,-65.48672566,-65.48672566,-65.48672566,-1.66E-05,0.000498745,-0.001327558,-0.000962831,-23.4255843,-91984.1671,-0.000397478,0.045940242,1.205347541,1.203969333,1.202591126,1.204385,1.20497,1.203645,1.20405,0.00067,0.000501,0.000495,-6.19E-05,-0.000126406,-0.000143175,1.20448,1.20469,1.20311,1.20362,-0.00086,0
8/1/2018 3:00,-0.00102,-0.00046,6.00E-05,0.00013,0.00013,-0.00092,-0.00148,-0.00127,3.414634146,67.79741634,17.84232365,60.28698907,17.84232365,47.42467632,17.84232365,42.45850666,17.84232365,41.64065656,17.84232365,41.64065656,17.84232365,41.64065656,17.84232365,43.91919711,-82.15767635,-82.15767635,-82.15767635,-82.15767635,-82.15767635,-0.000473485,-0.000307401,0.00020781,-0.001617962,-24.9441975,-96466.18522,-0.000425959,0.041094136,1.205072157,1.203839333,1.202606509,1.204045,1.20416,1.20292,1.203445,9.00E-05,0.000308,0.000316,-2.13E-05,-0.00010718,-0.000142781,1.20361,1.20363,1.20273,1.20327,-0.00035,0
8/1/2018 4:00,-0.00191,-0.00172,-0.00116,-0.00064,-0.00057,-0.00057,-0.00162,-0.00218,-25.23364486,8.295858704,-25.23364486,13.10508854,-11.2033195,17.78186366,-11.2033195,14.53527626,-11.2033195,13.71742616,-11.2033195,13.71742616,-11.2033195,13.71742616,-11.2033195,13.71742616,-111.2033195,-111.2033195,-111.2033195,-111.2033195,-111.2033195,-0.001792933,-0.001054957,-0.00088897,-0.000374059,-28.866165,-104334.5562,-0.000488132,0.044528904,1.2051452,1.203809333,1.202473466,1.203445,1.203475,1.20253,1.20292,-0.00081,-0.00032,-3.80E-05,-3.52E-05,-0.000107752,-0.000146963,1.20328,1.20332,1.20233,1.20257,-0.0007,0
8/1/2018 5:00,-0.00162,-0.00248,-0.00229,-0.00173,-0.00121,-0.00114,-0.00114,-0.00219,-28.96825397,-16.92908823,-28.96825397,-12.11985839,-28.96825397,-7.443083273,-28.96825397,-7.443083273,-28.96825397,-7.443083273,-28.96825397,-7.443083273,-28.96825397,-7.443083273,-28.96825397,-7.443083273,-128.968254,-128.968254,-128.968254,-128.968254,-128.968254,-0.002108689,-0.002266068,-0.001528442,-0.001362534,-34.1686138,-114848.4563,-0.000569529,0.054369693,1.205331091,1.2037,1.202068909,1.202925,1.2031,1.20178,1.202285,-0.000685,-0.000685,-0.0004,-3.79E-05,-0.000116233,-0.000151646,1.20257,1.20288,1.20123,1.202,-0.00057,0
8/1/2018 6:00,-0.00183,-0.00218,-0.00304,-0.00285,-0.00229,-0.00177,-0.0017,-0.0017,-37.71186441,-30.63792108,-30.47945205,-28.22711696,-30.47945205,-23.55034184,-30.47945205,-23.55034184,-30.47945205,-23.55034184,-30.47945205,-23.55034184,-30.47945205,-23.55034184,-30.47945205,-23.55034184,-130.4794521,-130.4794521,-130.4794521,-130.4794521,-130.4794521,-0.002747458,-0.002573597,-0.002730902,-0.00199362,-38.8625688,-127932.0593,-0.000665404,0.066703799,1.205541114,1.20354,1.201538886,1.202285,1.202585,1.20126,1.20172,-0.000375,-0.000574,-0.000611,-5.30E-05,-0.000133143,-0.000152643,1.202,1.20229,1.20129,1.20144,-0.00056,0
8/1/2018 7:00,-0.00325,-0.00395,-0.0043,-0.00516,-0.00497,-0.00441,-0.00389,-0.00382,-79.58333333,-48.7544839,-55.20231214,-38.21667272,-47.51243781,-35.65338128,-47.51243781,-35.65338128,-47.51243781,-35.65338128,-47.51243781,-35.65338128,-47.51243781,-35.65338128,-47.51243781,-35.65338128,-147.5124378,-147.5124378,-147.5124378,-147.5124378,-147.5124378,-0.004044212,-0.004507159,-0.004333605,-0.004490633,-60.6242238,-156553.7086,-0.000866633,0.095046677,1.206030734,1.203179333,1.200327933,1.20172,1.20188,1.200295,1.20038,-0.000515,-0.000446,-0.000555,-0.000121818,-0.00015294,-0.000155384,1.20144,1.20147,1.1993,1.19932,-0.00212,0
8/1/2018 8:00,-0.00289,-0.00346,-0.00416,-0.00451,-0.00537,-0.00518,-0.00462,-0.0041,-101.4354067,-72.91020148,-88.33333333,-58.00503251,-61.2716763,-46.42118872,-52.73631841,-43.57606942,-52.73631841,-43.57606942,-52.73631841,-43.57606942,-52.73631841,-43.57606942,-52.73631841,-43.57606942,-152.7363184,-152.7363184,-152.7363184,-152.7363184,-152.7363184,-0.003349569,-0.004218603,-0.004681469,-0.004507945,-72.0790089,-197856.8517,-0.001037051,0.114363793,1.206248247,1.202817333,1.19938642,1.20038,1.200785,1.19883,1.199215,-0.000705,-0.000614,-0.000535,-0.000285636,-0.000181015,-0.000164345,1.19932,1.2001,1.19836,1.19911,-0.00021,0
